,Sıcaklık,Nem,Rüzgar,Yağış,Hissedilen Sıcaklık
41871,8.07487,94.22407,1.58133,0.02037,8.28537
41872,9.00333,85.78833,2.49256,0.0,8.31389
41873,6.81663,92.81186,2.06212,0.0,6.25034
41874,12.89433,35.237,1.76523,0.0,13.37617
41875,12.80017,76.93103,5.5901,0.0,11.5569
41876,7.72333,57.0,4.10833,0.0,5.88683
41877,11.245,54.5,7.20167,0.0,9.18683
41878,5.70566,89.804,5.7444,0.4016,2.6398
41879,12.49404,73.90942,2.81,0.23096,12.18231
41880,8.11,100.0,1.50833,0.0,8.11533
41881,8.42473,87.26,2.60564,0.0,7.57073
41882,13.45367,34.93883,1.81267,24.13953,13.87883
41883,5.31333,85.55,3.17667,0.0,3.5555
41884,13.235,74.6,5.10167,0.00167,12.21317
41885,6.96167,91.5,2.14833,0.0,6.2305
41886,4.11985,43.94644,3.0778,0.0,2.16949
41887,5.03143,87.26885,0.83316,0.0,5.80082
41888,9.92983,58.66831,0.89978,0.0,10.9461
41889,8.07195,90.01186,1.83441,0.00729,7.85119
41890,11.26396,68.29479,1.48167,0.0,11.71021
41892,6.7434,93.71,2.40562,0.0,5.73183
41893,5.73602,78.35259,0.67403,0.0,6.86
41894,7.82728,98.35902,2.75557,0.38902,6.80443
41896,-2.70667,62.05,1.70833,0.0,-4.35467
41897,6.68167,98.03333,8.16667,0.0,3.13217
41898,3.645,98.91667,2.70667,0.0,1.86817
41900,13.8785,64.739,2.43217,0.0,14.29267
41901,6.51552,98.68966,3.47586,0.0,4.75121
41902,5.6604,100.0,2.69919,0.0,4.25849
41903,8.8875,97.41071,2.64643,0.0,8.09786
41904,10.73508,59.00983,1.24556,0.0,11.3361
41905,3.98323,71.478,1.39893,0.0,3.74767
41906,9.64833,66.21667,2.8,0.0,8.88217
41908,0.11552,88.67241,4.37586,0.0,-3.47828
41909,5.75909,99.66207,4.06103,0.0,3.55966
41910,0.9084,89.43833,0.0,0.0,0.9005
41913,2.3386,90.89474,4.93158,0.0,-0.97596
41915,3.43,83.7,1.82667,0.0,2.45767
41916,7.0301,85.81667,0.9023,0.0,7.73417
41919,11.47049,52.80885,2.02831,0.0,11.52967
41920,17.17182,30.42564,2.67393,0.0,17.74873
41921,6.9238,58.332,7.4664,0.0,3.622
41922,7.62881,74.16949,1.91864,0.01695,7.25322
41924,9.22667,87.3,4.16667,0.0,7.67383
41927,11.715,42.81667,2.505,0.0,11.4835
41930,16.104,99.99273,3.698,31.2973,16.14055
41931,5.65812,89.415,6.05342,0.0,2.50533
41932,7.28885,100.0,3.18178,0.0,5.83333
41933,7.74031,98.55091,0.70371,0.0,7.94
41934,2.32833,86.96667,1.10667,0.0,2.25233
41935,5.52445,87.72833,0.0,0.0,5.52467
41939,5.77658,74.88404,0.74604,0.0,6.82526
41940,5.995,69.81667,1.60667,0.0,5.70917
41941,6.38018,91.86,1.194,0.0,6.80117
41942,3.82518,86.91167,1.0555,0.0,4.007
41943,9.83383,79.22717,1.7742,0.0,9.89183
41944,9.49224,63.56741,0.55817,0.0,10.81086
41946,8.2,63.5,2.62833,0.0,7.30533
41947,8.15789,100.0,2.84386,0.0,7.21649
41948,7.48479,95.48852,2.06733,0.0,6.92328
41949,5.46884,80.00643,1.45804,0.0,5.21714
41950,6.61167,75.91667,1.895,0.0,6.1035
41951,0.86553,80.93356,4.17193,0.0,-2.47797
41952,0.955,71.35,4.985,0.0,-2.8175
41954,12.8,45.12281,2.83333,0.0,12.59684
41955,7.72052,75.12738,3.41918,0.28721,6.39311
41957,4.3735,100.0,2.29459,0.0,3.0731
41958,4.37676,82.78793,0.33143,0.0,5.81586
41959,12.95173,58.91769,3.11,0.0,12.57615
41960,4.75054,100.0,2.19839,0.0,3.61237
41962,8.1727,89.89167,3.9204,0.0,6.54317
41963,7.31041,100.0,1.02627,1.40574,7.87085
41964,6.06238,71.26017,0.56203,0.0,7.47207
41966,5.09833,100.0,2.28667,0.0,4.04333
41968,7.42264,94.18644,4.72742,0.0,5.22475
41969,8.8,59.28362,0.58621,0.0,8.93017
41970,12.2265,59.39583,1.98067,0.0,12.181
41971,5.08861,100.0,2.2166,0.0,3.99772
41972,19.05,47.30018,3.53673,0.0,19.65839
41973,11.69492,98.66102,3.61186,0.0,10.87797
41975,2.28552,98.71833,4.34733,0.0,-0.826
41976,5.53968,85.90847,3.37339,0.0,3.62644
41977,13.69167,34.06667,1.72333,0.0,14.2615
41978,1.2823,91.34,0.52852,0.0,2.74967
41979,14.07933,63.0735,2.68867,0.083,14.12233
41981,2.63852,84.07,1.83562,0.0,1.56783
41982,14.54933,64.03983,4.198,0.04667,14.1275
41983,7.68833,95.16667,1.58667,0.0,7.60783
41984,7.49031,86.91818,2.11255,0.67109,6.85309
41985,3.63819,47.21424,1.50729,0.0,3.18492
41987,12.75029,60.12717,2.44566,0.0,12.67717
41988,4.0239,63.18217,0.0,0.4145,4.02633
41990,12.98049,88.27377,1.41787,0.42639,13.64836
41992,14.231,59.55867,4.68333,0.0,13.5205
41993,6.65325,80.00281,1.47754,0.63544,6.69105
41994,9.04564,57.93218,0.46662,0.0,10.50309
41995,4.60641,99.77869,0.0,0.0,4.60754
41996,9.04334,88.71311,1.27361,0.0,9.49525
41998,5.33705,70.27525,0.7678,0.0,6.36689
42000,12.45492,69.08593,4.11915,0.0,11.52254
42001,5.94527,95.01186,3.68797,0.94949,3.98068
42002,12.33931,33.13295,2.19942,0.0,12.36647
42003,7.94859,65.16018,3.49,0.0,6.66143
42004,7.01269,88.31385,1.874,0.57938,6.81831
42007,6.81195,91.76949,3.32386,0.01322,5.39356
42008,14.09831,62.11763,3.48593,0.0,13.9278
42009,3.97377,45.45902,1.46885,0.0,3.63262
42011,9.46885,61.03788,2.89769,0.0,8.72135
42012,6.65916,89.73621,1.57774,0.0,6.46552
42013,11.2114,51.84667,1.12321,0.0,11.99158
42014,8.82833,55.91667,1.42167,0.0,9.1165
42017,9.31917,69.0945,3.11472,0.0,8.47033
42018,8.165,79.0,2.00833,0.0,7.76833
42020,-0.33167,100.0,0.92167,0.0,-0.23917
42021,6.71839,93.87458,4.23837,0.0,4.64712
42022,6.78451,91.49661,1.39946,0.0,6.88847
42023,1.47972,77.43724,2.72586,0.00017,-0.75759
42024,8.11515,100.0,3.81525,30.5,6.49066
42025,9.74237,63.99271,3.55508,0.0,8.7139
42026,7.09161,95.55185,3.98826,0.00407,5.20463
42027,5.83488,87.49667,4.50055,0.0,3.36467
42030,12.212,55.43509,1.95198,0.0,12.55509
42032,6.94947,90.45,2.322,0.6135,6.14217
42033,7.1958,89.32787,3.91082,0.0,5.33836
42034,8.47625,73.53187,2.405,0.0,7.76281
42035,8.28483,83.915,1.54073,0.0,8.4115
42036,3.1071,71.28017,4.06467,0.0,0.33617
42037,5.98308,85.43729,4.60588,0.0,3.53322
42038,8.46898,100.0,3.51305,0.0,7.06864
42039,-0.13333,69.46667,1.245,0.0,-0.6845
42040,9.49542,88.68305,1.02203,0.63542,9.83932
42041,5.11998,62.595,2.7725,0.414,3.52367
42042,7.15167,98.15,0.82167,0.0,8.12917
42043,5.77288,82.47458,2.88475,0.0,4.29339
42044,2.325,85.55,1.03833,0.0,2.4325
42045,6.92607,83.87049,4.41066,0.01787,4.81984
42046,9.29103,82.49172,4.00976,0.0,7.85776
42047,3.30337,76.00393,3.99438,0.0,0.64107
42048,14.97492,68.72203,3.73814,0.0,14.75441
42049,8.34119,100.0,2.90153,39.81579,7.46119
42050,9.39644,71.87254,2.01475,0.0,9.18966
42052,5.95079,68.5482,6.59033,0.0,2.69361
42053,7.18833,61.11667,1.93,0.0,6.79717
42054,6.8772,89.46364,0.25105,0.0,8.48509
42056,9.50117,88.28,1.91075,0.0,9.455
42057,16.1212,69.2758,2.0004,0.0186,16.891
42058,8.07647,61.52941,6.72745,0.0,5.32216
42059,7.32818,89.88667,0.70544,0.0,8.82867
42060,11.06842,78.12281,2.81053,0.0,10.57895
42061,3.91833,81.01667,1.39,0.0,3.65683
42062,4.89823,72.44417,0.94177,0.0,5.3765
42063,3.93559,69.76271,2.49322,0.0,2.39695
42064,5.96785,74.06898,5.62919,0.0,3.04305
42065,11.28033,67.2335,2.746,0.0,10.8395
42066,8.13024,85.94727,0.73356,0.0,9.38073
42067,7.40426,93.44681,1.03191,0.0,7.95809
42068,7.79622,86.55818,1.16325,0.01091,8.37127
42069,1.29398,78.10448,1.83483,0.01724,0.06534
42070,4.2715,75.08466,2.9036,0.0,2.47862
42071,8.96186,65.33614,1.09298,0.0,9.2093
42072,9.29692,68.26077,2.56846,0.0,8.69481
42073,6.46893,86.53333,4.26867,0.462,4.27583
42075,7.45137,74.95,4.05281,0.0,5.70333
42076,6.83715,89.055,0.36947,0.0,8.60083
42077,13.11333,82.41667,6.76167,0.0,11.6235
42078,10.60271,73.53051,3.30017,0.0,9.66864
42079,9.9155,73.0865,2.162,0.498,9.56817
42080,6.06,74.86667,2.94333,0.0,4.621
42081,9.44233,65.68767,2.49533,0.0,9.01817
42082,11.38056,40.86397,1.72866,0.0,11.4876
42083,9.21167,73.01667,1.56,0.0,9.32533
42084,3.855,82.56667,1.28333,0.0,3.6725
42085,9.47508,85.93705,3.16869,0.0,8.53
42088,3.22558,97.67,0.0,0.0,3.22633
42089,18.21603,47.12466,5.08855,0.0,18.42793
42090,10.075,48.63333,2.32,0.0,9.70467
42091,9.5887,84.99815,3.66926,0.0,8.30185
42093,4.92167,75.48333,3.53333,0.0,2.8345
42094,18.42712,48.98305,6.59492,0.0,18.34847
42095,6.34086,58.23492,0.95351,0.0,6.99627
42096,18.76364,43.83309,3.58698,0.0,19.34164
42097,7.5,93.15,1.905,0.0,7.07433
42098,6.46953,90.18305,0.87458,0.01627,6.91085
42099,12.46842,74.50877,7.69298,0.0,10.62544
42100,7.39,53.53333,2.46833,0.0,6.45183
42101,6.00167,79.78333,0.8,0.0,6.8635
42102,-0.57163,85.151,1.49367,1.67,-1.4855
42103,18.75304,43.58268,3.94466,0.0,19.37589
42104,11.6475,68.29017,5.67045,0.0,10.0985
42105,11.73053,43.15842,2.93561,0.0,11.34386
42106,1.40721,78.07138,0.0,0.0,1.42138
42107,10.62525,62.40864,3.61024,0.0,9.58847
42108,7.04042,96.19167,0.6464,0.0,8.33183
42109,7.16833,92.86667,2.41,0.0,6.29233
42110,6.32195,91.4,4.55133,0.56767,3.95883
42111,7.51333,56.88333,4.375,0.0,5.54067
42113,8.88361,67.32787,3.93115,0.0,7.36525
42114,7.0728,73.25136,2.05136,0.59458,6.39102
42115,10.95593,71.47915,7.46434,0.0,8.75254
42116,3.16239,98.31356,5.77203,0.0,-0.44017
42117,5.79863,74.24475,3.30424,0.0,4.18169
42118,10.99362,70.45362,6.36591,0.0,9.04121
42120,7.6431,84.09661,0.88271,0.5839,8.02508
42121,4.78538,98.45902,0.09475,15.94852,4.92262
42123,16.35073,58.42636,3.64709,0.07909,16.52218
42124,10.8319,57.16483,4.21,0.0,9.64345
42125,7.22916,78.18082,7.71949,0.0,4.02656
42126,6.47998,89.47414,2.50793,0.0,5.28052
42128,9.5608,58.4648,2.7218,0.0,9.1078
42129,11.19689,74.76459,6.72059,0.0,9.23656
42130,5.83422,83.11379,3.30655,0.0,4.20276
42131,6.66862,82.25967,3.98733,0.0,4.68617
42132,5.7748,97.94667,5.11933,0.37183,2.96033
42133,6.11667,48.95833,1.56733,0.0,5.82733
42134,0.93832,61.47424,0.0,0.61102,0.94458
42135,15.00193,65.9886,5.25842,0.0,14.34281
42136,9.57644,57.87186,2.47436,0.0,9.17593
42137,7.6,92.98333,1.9,0.0,7.19717
42138,9.37,63.02982,4.00509,0.0,7.82368
42139,6.92875,100.0,2.186,0.0,6.047
42140,4.41,93.18333,1.06333,0.0,4.64167
42141,10.11167,80.43333,1.03833,0.0,10.95183
42142,2.05029,47.67138,1.30793,0.0,1.58259
42143,11.355,62.81667,2.65167,0.0,10.96367
42145,6.13667,88.6,3.98,0.0,4.088
42147,2.9153,67.09117,0.685,0.0,3.35217
42148,14.42214,67.03911,4.64,0.0,13.86036
42149,10.904,72.256,6.0529,0.0,9.08267
42150,12.35814,50.87763,0.0,0.0,12.35695
42151,0.84698,59.12847,4.42512,0.0,-2.60881
42152,8.48833,62.68333,4.415,0.0,6.68567
42153,13.19267,66.05283,5.54428,0.0,12.05733
42154,6.35536,94.0,3.86786,0.01071,4.36821
42155,7.18793,100.0,1.91379,0.00172,6.72172
42156,11.99767,70.99067,4.266,0.0,11.164
42157,11.48305,87.28814,3.77966,0.00339,10.60085
42159,12.94333,87.98333,4.185,0.0,12.1505
42161,3.54045,92.68621,5.60724,0.0,0.10638
42162,4.01612,76.70033,1.55133,0.0,3.35933
42163,1.46371,56.59236,0.0,0.57545,1.45636
42164,11.36,68.51845,8.1514,0.0,9.17793
42166,1.06443,72.10475,1.55907,0.0,0.15984
42169,11.72333,82.18333,6.19,0.0,10.02367
42170,2.14586,74.31517,1.6841,0.0,1.10138
42171,12.44358,73.49736,4.74575,0.0,11.51943
42172,11.62068,69.95288,6.11683,0.0,9.86271
42173,6.816,93.944,3.28854,0.0,5.2406
42174,12.53576,67.43729,5.95395,0.0,11.16475
42175,6.19343,83.23636,0.5007,0.0,7.79477
42176,8.54746,92.20339,1.85085,0.0,8.30119
42178,3.21782,70.7515,2.63793,0.0,1.58617
42179,11.92667,81.66667,5.86,0.0,10.3675
42180,3.18368,67.517,2.61,0.0,1.42917
42181,14.62525,61.82881,4.21136,0.0,14.22881
42183,6.34667,80.65,1.49167,0.0,6.25367
42184,7.84,98.76667,2.91667,0.0,6.67083
42185,7.67525,94.22909,5.89467,0.00818,5.30455
42186,14.69525,65.45356,5.08593,0.0,14.03678
42187,8.38479,88.52708,4.74925,0.03146,6.36083
42188,7.2445,100.0,2.754,19.56604,6.13467
42189,5.76527,91.47679,2.96429,0.0,4.26143
42190,7.28481,81.59053,0.25316,0.68702,7.76035
42191,5.70556,100.0,0.0,27.36825,5.525
42192,4.10462,76.28459,0.32725,0.0,5.77344
42193,9.45067,51.1675,1.06582,0.0,10.24033
42194,12.4095,43.87167,4.41267,0.0,11.574
42195,6.57878,50.66733,2.38467,0.0,5.6395
42196,5.81605,75.70317,2.78467,0.0,4.39733
42198,6.11187,100.0,0.0,24.58096,6.17333
42199,7.43569,95.08444,4.68702,0.01133,5.372
42200,6.92198,81.40786,2.45571,0.0,5.86
42201,3.57241,86.31034,6.54483,0.0069,-0.27293
42202,8.23813,80.57667,2.84467,0.5235,7.1405
42203,13.51,58.76754,3.23164,0.0,13.26131
42205,6.70815,81.51346,0.76308,0.68019,7.33769
42206,-0.67417,68.16567,2.23533,1.67,-2.4255
42208,6.65667,87.03333,2.87333,0.0,5.3145
42210,13.86283,59.42472,4.35038,0.0,13.29585
42211,13.97783,78.4175,4.67933,0.247,13.274
42212,7.8205,72.18086,3.19483,0.0,6.58
42213,8.45057,46.74733,1.62783,0.0,8.4305
42214,19.0872,46.58,6.5252,0.0,19.1904
42215,6.04162,98.86545,3.64273,0.93709,4.27727
42217,11.45667,75.68333,2.27667,0.0,11.31567
42219,-1.82741,91.27797,0.0,0.0,-1.82814
42221,10.37255,93.5451,3.47902,0.22922,9.3698
42222,13.03898,76.27119,2.40169,0.00678,13.05119
42223,3.75721,62.73946,0.0,0.42089,3.75679
42224,3.99661,100.0,2.9661,0.0,2.13288
42225,12.43738,65.69689,1.27028,0.0,13.1782
42226,2.49833,86.41667,1.165,0.0,2.378
42227,7.11845,77.43117,2.49933,0.0,6.3265
42228,1.45667,62.81667,6.72333,0.0,-2.996
42229,6.90007,100.0,2.14733,0.0,6.12283
42230,12.41828,64.41879,4.06793,0.0,11.56517
42231,1.74807,53.28567,0.88233,0.0,1.846
42232,-0.39098,77.24322,1.91127,0.0,-2.00729
42233,3.24424,80.21949,0.39712,0.0,3.84339
42234,10.95724,74.6769,4.04034,0.0,9.82034
42235,6.89657,77.439,3.00067,0.0,5.5285
42236,10.85441,59.99831,0.87485,0.0,12.06271
42237,6.964,50.98833,1.44117,0.0,6.89217
42238,4.41874,76.22448,1.74103,0.0,3.73052
42239,6.20163,89.25333,4.36472,0.0,3.91917
42240,3.83833,51.08333,3.33333,0.0,1.65183
42241,6.67077,64.09661,6.15714,0.0,3.72946
42243,2.39797,84.33333,1.53025,0.0,1.63033
42244,12.6956,90.196,2.7476,0.4136,12.4948
42247,4.9705,73.64414,6.02379,0.0,1.64983
42248,5.76667,81.11667,3.07667,0.0,4.13517
42249,8.99642,78.15189,0.72938,0.00038,10.24245
42250,12.25714,57.875,6.21964,0.0,10.70179
42251,6.5109,96.61639,4.13393,0.0,4.56033
42252,9.19967,47.73617,0.0,0.0,9.22217
42253,8.27133,55.8565,1.59862,0.0,8.3695
42254,3.12174,80.63197,1.57921,0.0,2.41951
42256,15.22541,51.83164,4.50323,0.0,14.83328
42257,8.59133,63.06783,2.84067,0.01667,7.82967
42258,10.23712,53.24746,0.90414,0.00576,11.28237
42259,12.61052,43.21052,1.07414,0.0,13.47828
42262,13.76833,43.33333,2.185,0.0,14.03567
42263,9.75018,52.14691,1.31273,0.0,10.09673
42264,9.51705,44.07475,2.77995,0.0,8.82148
42265,11.33167,85.95,2.31833,0.0,11.18583
42266,10.4437,97.63704,2.65296,0.41667,9.95241
42267,0.38593,68.59797,2.66288,0.0,-1.83203
42269,7.57383,65.12867,1.52833,0.0,7.60317
42270,6.26461,93.96491,3.88018,0.77333,4.22474
42271,3.90465,91.875,0.85253,0.0,4.43
42272,6.23863,79.99458,1.56322,0.65576,5.84644
42273,-2.25766,98.82203,0.0,0.0,-2.25085
42274,6.73134,78.54075,4.34434,0.0,4.59151
42275,6.3,93.33333,3.34737,0.01053,4.61614
42276,6.67515,72.48864,1.14983,0.0,6.94763
42277,-0.26986,59.82034,2.30627,1.67,-2.41712
42279,5.84295,88.06897,1.12605,0.0,6.08155
42280,7.41315,67.49254,3.01678,0.70169,6.11441
42282,5.95368,59.53119,5.30017,0.0,3.11797
42284,6.11093,80.15131,0.85497,0.0,6.90443
42285,-2.27935,92.91,0.55367,0.0,-1.19633
42286,5.3225,81.31617,1.43283,0.69867,4.86017
42287,4.65119,81.89661,0.61915,0.81458,5.39661
42289,6.19792,82.31186,5.3719,0.0,3.40169
42292,4.65822,65.13733,3.55385,0.0,2.51433
42293,7.03273,99.23636,1.42364,0.02909,7.206
42294,8.585,53.2,1.76167,0.0,8.42167
42295,11.935,56.01667,1.15167,0.0,12.7925
42296,10.69583,62.374,1.7501,0.0,10.95433
42297,5.0336,86.31034,2.33276,0.02672,3.89241
42298,10.53897,78.77172,2.29752,0.0,10.36069
42299,10.05119,54.45288,1.92254,30.44444,9.84915
42301,1.34149,70.10034,2.38168,0.0,-0.48136
42302,6.28103,91.25862,3.6431,0.00345,4.41655
42303,6.3383,80.73267,3.31933,0.00483,4.60583
42304,6.85862,100.0,1.27931,0.03103,7.06828
42306,5.20724,87.92542,0.93515,0.0,5.82831
42307,5.14333,78.11667,2.18667,0.0,4.22267
42308,8.19518,60.2018,1.6577,0.0,8.11115
42309,7.29403,77.74603,3.91497,0.0,5.53345
42310,13.76102,73.77966,6.05593,0.0,12.61593
42311,7.79525,87.04055,0.91911,0.03945,8.74164
42314,6.985,80.06667,1.89833,0.0,6.47417
42315,7.17805,91.80508,4.9638,0.0,4.97407
42316,8.70188,64.454,6.95182,0.0,6.02033
42317,9.6982,54.927,1.90467,0.0,9.9215
42319,8.77431,74.71914,0.51388,0.00431,10.50828
42320,6.49492,74.42373,3.47119,0.0,4.75102
42321,12.45167,55.06817,3.63298,0.0,11.851
42322,14.025,84.25,5.19833,0.0,13.15483
42323,5.55328,98.8931,3.17828,0.93155,3.73828
42326,6.31333,76.83333,3.65167,0.0,4.46767
42328,4.28021,90.59793,1.56862,0.0,3.75845
42329,8.27173,52.467,0.4037,0.0,10.19717
42330,2.93332,73.34583,4.834,0.0,-0.36817
42331,6.85223,51.13367,3.97933,0.0,5.0335
42332,3.51751,47.51627,1.99824,0.0,2.39824
42334,9.98154,97.86923,1.41462,0.43635,10.47769
42336,8.03167,88.15,3.58,0.0,6.5025
42337,9.9077,37.55115,1.55328,0.0,10.13443
42338,6.99667,80.45,2.19167,0.0,6.23183
42339,5.46167,80.0,3.03167,0.0,3.77333
42341,9.3975,87.09107,1.51286,0.0,9.68143
42342,11.64932,80.24831,0.0,0.0,11.7039
42343,12.39373,86.1078,3.28797,0.37288,12.04441
42344,7.73,56.28333,6.93833,0.0,4.838
42345,10.37704,33.29598,1.47341,0.0,10.7314
42347,3.64753,81.23661,1.41186,0.0,3.31017
42348,13.13035,75.74316,2.15526,0.15842,13.34404
42349,-0.60156,89.77593,0.65407,0.0,0.22315
42350,11.54483,78.76133,0.07967,0.0,11.66133
42352,11.49695,35.09864,2.56119,0.0,11.11102
42353,10.88373,77.06186,7.39173,0.0,8.63915
42355,5.5319,96.0,0.01738,0.0,5.60066
42356,8.60147,58.57633,0.77925,0.0,9.7395
42357,6.9304,75.99518,1.666,0.0,6.62424
42358,6.16131,68.84949,7.11576,0.0,2.65492
42360,10.42849,70.37943,0.94528,0.4883,11.34377
42361,3.885,83.88333,1.58333,0.0,3.291
42362,15.63576,53.56661,2.98695,0.0,15.91525
42363,6.31724,98.0,1.42414,0.0,6.31966
42364,13.58614,40.09043,1.1475,0.0,15.03271
42365,12.63333,45.09667,2.11456,0.0,12.80246
42366,7.70678,62.16949,1.98475,0.0,7.21356
42367,2.19217,86.07931,2.76586,0.6531,0.36707
42368,8.19265,66.269,0.75222,0.0,9.41233
42369,7.80186,85.60847,1.33514,0.0,8.19746
42371,4.63833,95.91667,0.37167,0.0,5.98217
42373,8.29341,59.1402,4.36216,0.0,6.45529
42374,7.01336,92.61525,5.66163,0.0,4.38186
42375,8.29378,48.73712,3.22017,0.0,6.88797
42376,5.68952,86.175,4.426,0.0,3.1815
42379,4.14842,89.74833,7.03533,0.0,0.27383
42380,8.38723,53.99246,0.71898,0.0,9.4659
42381,8.53333,70.13333,1.02,0.0,9.27617
42382,12.72552,84.88448,4.71609,0.01086,11.89655
42383,8.10736,94.02727,1.13184,0.00891,8.82109
42384,6.6931,80.27712,1.40864,0.0,6.71983
42385,7.50492,93.03333,0.0,0.0,7.57517
42386,10.459,55.02783,3.06607,0.0,9.7075
42387,10.88333,51.93333,4.04333,0.0,9.72783
42388,7.31333,97.58333,1.35,0.0,7.456
42390,3.90688,100.0,0.0,12.56552,3.90241
42391,10.34167,83.10167,1.76467,0.377,10.515
42393,0.67119,100.0,1.40847,0.00339,-0.0078
42394,7.27143,98.375,2.59286,0.0,6.71536
42395,15.34293,54.19,4.70517,0.0,14.98534
42396,13.47797,67.72881,2.03729,0.0,13.7878
42397,16.3423,41.63918,7.40233,0.0,15.57541
42399,8.10244,98.12195,5.40732,0.05366,5.81683
42400,10.28263,55.45404,0.95828,0.0,11.31526
42401,3.54833,99.38333,2.005,0.025,2.5505
42402,1.94361,99.87458,0.45085,0.90458,2.35136
42403,7.30667,71.43333,2.365,0.0,6.47167
42405,9.26684,100.0,1.74684,0.0,9.33632
42407,4.28178,100.0,0.85966,0.0,4.80224
42408,11.35636,74.72727,4.77091,0.0,10.07655
42409,3.042,92.54271,3.04661,0.0,0.88407
42410,12.10333,80.76667,4.71167,0.0,11.10033
42411,2.9421,84.26333,1.14358,0.0,2.9835
42412,6.19131,51.84186,1.49271,0.0,5.99356
42413,4.285,98.26667,2.32167,0.01333,3.0525
42414,7.97297,56.18828,1.07312,0.0,8.71172
42415,12.96233,71.91833,5.22435,0.0,11.77417
42417,6.78211,69.51291,1.50745,0.0,6.71727
42419,9.615,52.03333,2.88667,0.0,8.79567
42420,7.31127,71.67033,1.71933,0.61267,6.93433
42421,2.58077,100.0,0.0,0.01321,2.59071
42422,7.59191,92.4386,0.36912,0.03333,7.66123
42423,5.54579,84.32951,2.89328,0.36672,4.1041
42427,12.91833,55.18333,1.285,0.0,13.8045
42428,8.47333,87.0,1.67333,0.0,8.3645
42429,3.90847,84.74576,7.70847,0.0,-0.26695
42431,9.4059,75.15237,1.00169,0.0,10.0361
42432,7.70922,88.47627,0.97558,0.0,8.42271
42433,4.17502,65.9186,0.0,0.45105,4.17737
42434,4.85763,74.49153,3.07797,0.0,3.0639
42436,4.5,92.68333,2.36,0.0,3.1835
42437,6.66273,89.445,0.69527,0.00517,7.78683
42439,5.83998,87.3541,4.13825,0.0,3.55344
42440,6.77874,83.83448,0.96729,0.0,7.60897
42442,10.8475,61.4025,3.25902,0.0,9.98317
42443,18.12411,48.84857,2.26964,0.0,18.9625
42445,2.25705,94.62034,3.21203,0.0,0.0978
42446,10.85475,77.32881,0.91153,0.0,11.59288
42447,2.96346,90.1625,1.33911,0.0,2.465
42448,13.42038,78.10491,7.49536,0.0,11.94019
42449,10.32064,99.05745,2.13511,0.47064,10.15191
42450,11.58467,54.51867,2.9649,0.0,11.095
42451,9.69644,100.0,0.9961,0.0,10.49356
42453,9.51,76.70304,2.56514,0.0,8.98571
42454,6.82402,90.98136,3.46042,0.0,5.20305
42455,0.32436,71.83542,2.55305,0.0,-1.87186
42456,6.79795,89.47966,5.72463,0.0,4.06424
42459,4.30667,78.26667,1.515,0.0,3.872
42461,4.28167,94.23333,0.88,0.0,4.89583
42462,7.82273,52.31467,2.13545,0.0,7.63617
42463,7.02667,95.91667,2.27333,0.00333,6.22033
42464,2.27141,56.42017,3.20464,0.0,-0.03776
42465,8.5375,75.50312,0.43392,0.00229,10.27646
42466,7.41,88.76667,3.53833,0.0,5.79767
42468,0.04518,79.53867,2.69933,0.0,-2.27233
42469,1.72167,100.0,0.525,0.0,2.83667
42470,5.20333,100.0,0.61667,0.0,6.42167
42471,11.98654,85.66923,2.20077,0.38981,11.96923
42472,6.36113,88.13,5.07485,0.0,3.81283
42473,8.56833,95.11667,2.26,0.0,8.01533
42474,17.7525,32.85421,1.51501,0.0,19.63461
42475,6.91827,79.723,3.83183,0.0005,5.2105
42476,6.73159,73.2769,1.73138,0.0,6.48431
42478,6.80167,76.78333,1.505,0.0,6.71067
42479,5.38266,67.23983,0.81397,0.0,6.09707
42480,11.05107,61.92857,1.90286,0.0,11.195
42481,14.03167,29.55,2.93833,0.0,13.9795
42482,14.67391,61.28522,2.84826,0.08283,14.75522
42483,4.605,90.53333,0.61167,0.0,5.814
42484,9.13667,79.41667,0.67,0.0,10.454
42486,13.0587,53.42889,2.13296,0.0,13.34907
42489,10.89333,99.38333,0.43167,0.0,12.498
42490,8.275,81.50833,1.718,46.27907,8.25117
42491,7.34912,99.50877,3.90351,0.13509,5.90912
42492,-1.84665,72.3855,0.58747,0.0,-0.82117
42493,6.61717,72.64339,1.45339,0.0,6.62898
42494,2.9938,53.25559,2.58881,0.0,1.34763
42496,4.3425,81.43,0.76333,0.23317,4.26117
42497,12.49508,49.52644,2.1178,0.0,12.53678
42500,13.25589,38.19125,1.62143,0.0,13.86982
42501,14.98767,56.31667,4.62282,0.0,14.57883
42502,10.2382,71.85066,2.22513,0.0,10.00426
42503,10.131,52.00117,1.46137,0.0005,10.56617
42504,9.28459,64.50852,3.77818,0.0,7.82475
42505,13.7069,74.39655,4.19138,0.0069,13.11638
42506,2.92667,69.15,1.24333,0.0,2.80817
42507,4.43051,66.50847,1.61864,0.0,4.02508
42508,8.0046,61.66017,1.18267,0.0,8.69667
42509,11.70695,46.18729,2.47576,0.00169,11.54966
42510,10.9925,85.55833,2.59267,0.0,10.63483
42512,2.75027,92.30508,2.13971,0.0,1.49169
42514,2.49492,74.72881,4.32881,0.0,-0.57271
42515,9.69949,63.71492,4.06669,0.0,8.41847
42516,14.65377,60.26164,6.73752,0.0,13.63721
42518,11.10797,85.50339,3.74627,25.0,10.14237
