,Sıcaklık,Nem,Rüzgar,Yağış,Hissedilen Sıcaklık
28275,23.51951,99.86557,2.96279,0.0,25.11623
28276,29.205,68.69868,6.9385,0.0,32.83395
28277,25.25667,80.06667,2.14667,0.0,26.3025
28278,21.28661,70.81881,1.98356,31.25641,22.77034
28279,29.19244,69.13821,6.64232,0.0,32.98936
28280,19.81068,89.66271,2.30085,0.0,20.98102
28281,20.6705,71.2015,4.3876,0.0,21.47167
28282,24.86627,83.48305,3.29646,0.0,26.36644
28283,22.33246,95.14754,1.23026,0.0,24.18984
28284,26.67,64.73,3.298,0.0,29.062
28285,22.70683,93.58167,0.83383,0.0,23.57417
28286,29.13167,68.58333,2.09667,0.0,32.7465
28287,21.18441,83.25763,5.25407,0.0,22.15034
28288,18.81067,100.0,1.02317,0.0,20.23417
28290,21.91333,97.16667,1.28167,0.0,23.73133
28291,29.75763,53.64407,4.96441,0.0,31.27051
28293,21.88633,63.288,1.67,37.30769,23.50733
28295,25.285,79.75,0.75,0.0,26.99933
28296,26.1322,68.91525,3.97797,0.0,27.44627
28297,21.76136,72.03085,1.12356,33.28571,23.50966
28298,27.241,56.8955,1.206,0.0,28.15183
28299,26.06833,77.7,2.21333,0.0,27.825
28300,20.13333,84.2386,2.55667,0.0,21.28123
28301,29.28305,69.9322,1.7,0.0,33.34169
28302,24.87362,95.85,4.01071,0.0,26.36534
28303,23.06271,100.0,1.42356,0.0,24.93763
28304,23.30944,93.19815,0.55556,0.0,25.44648
28305,29.73,61.29983,7.11136,0.0,32.57271
28307,21.2665,89.095,1.82733,0.0,22.76767
28308,23.7161,92.48475,0.89627,31.975,25.71559
28309,21.71931,100.0,5.31621,0.0,22.60017
28312,30.12143,50.83929,4.86429,0.0,31.37304
28314,22.22283,90.16333,0.91603,0.0,24.23517
28316,28.8,51.26667,3.10667,0.0,29.5785
28317,21.1461,91.10508,4.97817,0.0,21.95288
28318,23.12333,98.405,2.26333,27.22222,24.78767
28319,22.84667,100.0,1.17333,0.0,24.76367
28321,26.17063,100.0,4.03603,6.38776,29.11873
28324,27.52657,84.14685,3.04615,0.0,31.48462
28326,25.30746,92.38475,3.40841,0.0,26.33186
28328,19.49733,89.49167,2.454,0.2295,20.45433
28329,25.9661,72.13559,2.79322,0.0,27.3161
28330,24.10569,100.0,2.96172,0.0,25.79914
28332,22.55462,90.46538,2.08162,0.0,24.16558
28333,26.98475,46.22034,5.26949,0.0,27.18966
28334,21.43,65.4,2.81833,0.0,22.70317
28335,25.63517,90.51724,3.26002,0.0,27.12638
28336,25.14683,90.8681,1.19659,0.0,26.97714
28337,19.96305,71.7,3.51834,0.0,20.78458
28338,24.54603,100.0,7.04444,0.0,25.98254
28339,27.59448,67.16569,1.61276,0.0,29.57
28340,27.91186,91.57627,4.25763,0.0,33.73831
28341,22.71678,98.39831,0.09442,0.0,23.60847
28342,22.40667,96.76833,0.12338,0.0,23.22583
28343,24.77789,52.54018,2.55246,0.0,26.51965
28344,21.41559,72.29288,3.12254,0.0,22.59847
28345,24.00135,55.40288,2.29308,0.0,25.81808
28346,27.49276,72.05069,4.63926,0.0,29.92759
28347,22.94586,60.08379,2.41552,0.0,24.60897
28348,25.54964,100.0,4.24,0.0,27.22232
28349,24.28967,88.41,1.37267,0.00333,26.31967
28350,22.25246,62.85246,2.39508,0.0,23.78016
28351,28.94333,80.93333,4.17333,0.0,34.79367
28352,23.23396,100.0,2.35943,0.0,24.88321
28353,25.07143,56.5819,2.29,0.0,26.34
28355,23.49833,78.0,1.76167,0.0,25.32783
28356,23.42417,93.515,0.53317,27.79545,25.15017
28357,24.48825,81.13,3.73982,4.67308,26.19719
28359,25.77067,100.0,5.42733,0.0,27.68217
28360,27.16633,93.73333,3.255,0.0,31.63267
28361,26.755,77.01667,0.725,0.0,28.96533
28362,23.79295,90.35574,2.59544,0.0,25.52344
28363,29.79,54.55,3.11,0.0,31.47683
28364,25.7107,66.05228,3.35807,0.0,26.78193
28365,28.18984,68.09148,5.49225,0.0,30.77508
28366,20.15617,84.97667,6.1745,0.0,20.5615
28368,28.33217,57.087,3.78467,26.90244,29.60933
28370,25.00898,100.0,3.43034,0.0,26.15271
28371,28.10583,80.32617,4.37305,0.0,32.41383
28372,28.45776,74.17414,6.31229,0.0,32.21448
28373,25.62167,70.35,3.90167,0.0,26.77767
28374,26.47613,79.96516,4.64616,0.0,28.59887
28375,27.62034,90.10678,2.87983,19.4,32.46102
28376,25.32167,72.55,3.13833,0.0,26.443
28377,19.60274,73.23226,2.20355,0.0,20.785
28378,24.57873,82.00364,1.19927,0.0,26.70236
28379,20.94776,84.47586,4.89552,33.18182,21.73034
28380,22.91966,100.0,2.47441,40.7907,24.51712
28381,21.38596,100.0,4.33333,0.0,22.34298
28382,19.92492,69.58623,3.38938,0.0,20.77098
28383,25.1459,100.0,2.57377,0.0,26.7959
28384,28.89833,57.78333,5.18167,0.0,30.5365
28386,23.88037,100.0,2.21741,0.0,25.66
28388,23.11767,100.0,2.37533,6.35,24.74283
28389,28.4281,80.95466,3.59069,0.0,33.32069
28390,22.13267,69.30083,3.298,0.0,23.4285
28392,20.72576,99.87458,0.72936,0.0,22.62966
28393,19.59367,87.90167,5.33568,0.0,19.985
28395,18.87541,95.11967,0.42777,0.0,20.49426
28396,22.51356,96.65085,0.06369,0.0,24.38017
28398,25.44333,76.96667,1.285,0.0,26.60733
28401,27.74742,62.92403,1.93313,0.0,29.3921
28402,23.55117,91.44,3.7835,0.0,25.04083
28403,28.93207,77.65862,4.83281,0.0,34.07672
28404,27.12033,71.823,3.282,0.0,29.22467
28405,22.72842,100.0,2.24649,16.64583,24.32368
28406,26.92,76.6,0.585,0.0,29.26667
28408,20.21429,75.50476,2.97524,0.0,21.20905
28409,28.11667,57.85,2.88167,0.0,29.36917
28410,18.67869,83.02623,3.213,0.0,19.32803
28411,26.60492,100.0,3.97949,31.07843,30.57475
28412,29.59733,66.231,4.38422,0.0,33.27883
28413,24.61333,83.7,1.635,0.0,26.62817
28414,20.60103,92.89483,4.70626,0.0,21.32586
28415,30.91833,53.2,3.47833,0.0,33.12817
28416,21.02034,66.16949,2.36949,0.0,22.33983
28417,25.40262,77.58311,1.50982,0.0,26.54262
28418,23.9615,84.94333,0.65022,0.0,26.06983
28419,25.60931,61.12069,7.45303,0.0,26.63534
28422,29.74,68.35,1.14667,0.0,34.04417
28423,31.28833,56.01667,4.265,0.0,34.46183
28424,29.63966,69.10345,1.57931,0.0,33.97914
28425,24.40933,50.74,2.12467,0.0,26.29867
28426,27.34424,66.19864,5.34492,0.0,29.08
28429,28.06982,40.7586,2.3293,0.0,27.8507
28430,25.6525,69.26,3.89545,0.0,26.83636
28431,23.93651,100.0,3.38095,0.0,25.54746
28432,21.2177,97.96721,1.24475,0.00361,22.92541
28433,27.65772,100.0,6.87947,0.0,34.30491
28434,23.39767,52.17417,1.474,0.0,25.29167
28435,23.29167,94.15,1.69833,0.0,25.12033
28436,25.05136,79.20305,1.77388,0.0,26.42186
28437,31.0514,39.13211,1.0966,0.0,30.86421
28439,21.3887,100.0,2.03815,15.2,22.83833
28440,20.66098,88.77213,3.65393,0.0,21.59262
28441,24.02111,78.3513,7.26489,0.0,25.32852
28442,22.87393,93.15738,0.14328,0.0,23.27279
28444,23.03982,100.0,3.04509,0.0,24.53649
28445,29.8419,63.35414,4.25195,0.0,33.19569
28446,22.875,100.0,3.01167,0.0,24.36267
28447,25.38475,81.0,1.64407,0.0,26.52949
28448,24.55,55.6,3.57,0.0,25.9
28449,26.574,56.2825,5.1976,0.0,27.349
28450,19.95847,77.2861,0.52644,29.65714,21.35847
28451,21.67254,100.0,0.64322,0.0,22.9022
28452,21.995,86.03333,1.335,0.0,23.70533
28453,21.66593,100.0,2.90831,0.0,23.01102
28454,28.13,83.9,4.08,0.0,33.082
28455,22.72967,100.0,2.09395,0.0,24.36517
28456,25.55667,55.58333,2.88167,0.0,26.39183
28457,24.79833,55.46667,2.13,0.0,26.67567
28458,21.36186,97.51017,1.3008,0.0,23.09475
28459,17.41833,83.5,1.53,0.0,18.5505
28460,24.75167,80.26667,1.58333,0.0,26.76167
28461,22.13271,88.89153,4.69,2.37736,23.24288
28462,21.31033,93.94098,0.58597,0.0,23.15459
28463,21.48898,82.30169,2.02559,0.0,22.98305
28464,27.00667,81.76667,1.86833,0.0,29.83233
28465,20.61473,75.03127,2.60315,0.0,21.79127
28467,20.41869,72.12115,1.68803,0.0,21.85164
28468,28.16529,52.33196,4.66804,0.0,28.87961
28469,27.20883,72.40333,4.97592,0.0,29.466
28470,30.30413,57.41984,1.01094,0.0,32.89762
28472,24.04833,77.53333,1.17167,0.0,26.10583
28475,20.44464,84.125,2.26429,0.0,21.67804
28476,27.24768,71.15607,4.82173,0.0,29.42411
28477,22.73571,72.83825,5.8519,0.00333,23.75968
28480,23.36241,86.48103,2.49733,0.0,25.00155
28481,22.34483,84.28167,1.846,0.00133,24.01167
28482,23.652,66.52983,1.41213,0.0,25.623
28483,28.88984,60.79828,2.49444,0.0,31.00359
28485,24.92933,72.0745,2.302,0.011,26.538
28486,21.61918,63.82705,2.21859,0.0,23.15836
28489,31.09508,47.08356,3.39102,0.0,32.14949
28492,25.31967,83.04533,2.64333,0.0,26.69833
28493,30.3622,45.73153,3.80378,0.0,30.9461
28496,26.66557,60.95525,2.2323,0.0,27.69787
28497,20.00593,84.54237,3.71373,0.16051,20.80797
28498,21.01833,60.9,1.79333,0.0,22.50717
28499,21.79167,59.78333,2.465,0.0,23.20883
28500,25.33117,71.39633,2.74467,0.01,26.38933
28501,21.11774,90.40161,1.25574,0.0,22.89484
28502,23.30091,69.27527,6.32491,0.0,24.39836
28503,25.67206,75.14651,2.47413,0.0,27.08095
28504,21.41,74.76667,0.66667,0.0,23.485
28507,23.74291,65.13618,3.66164,0.0,25.31618
28509,21.59741,100.0,1.46103,0.01172,23.26586
28510,21.02034,97.68305,2.11102,0.0,22.39102
28511,24.43263,50.44702,5.79456,0.0,25.91456
28512,26.09783,78.70917,2.59667,0.0,27.761
28513,23.45233,81.15333,2.96733,0.0,25.03267
28514,27.6575,73.7755,4.95182,0.0,30.4765
28515,20.84246,99.57049,2.65066,0.36721,22.04311
28518,21.04915,100.0,6.42966,0.0,21.79068
28520,28.36164,79.07764,4.46309,0.0,33.11127
28521,27.63672,42.10621,6.66655,0.0,27.50517
28523,21.01033,94.27213,0.91246,0.47213,22.60869
28524,21.41333,87.18333,2.72833,0.0,22.68667
28526,27.78667,74.08333,3.275,0.0,30.759
28528,29.1277,54.48951,1.55049,0.0,30.42885
28529,28.39302,37.83774,6.05,0.0,27.84962
28530,24.325,64.72017,3.36862,0.0,26.00362
28531,23.39434,48.09302,4.48925,0.0,24.72623
28532,25.06867,71.0795,4.9659,0.0,26.17283
28533,29.56623,59.44574,2.81725,0.0,31.91361
28534,22.17576,92.15593,0.47864,0.08322,23.11831
28535,22.65333,89.9,1.77833,0.0,24.36533
28536,27.49797,73.45034,1.79569,0.0,30.09763
28537,24.322,85.54,0.45817,0.0,24.91117
28538,22.788,90.16833,0.925,0.0,24.607
28539,27.4281,69.46414,3.16586,0.0,29.53793
28541,24.25833,55.6,0.76667,0.0,25.95567
28542,22.31082,82.77049,5.97039,0.0,23.27082
28544,25.24879,82.81517,4.8926,0.0,26.22483
28546,24.56797,83.57797,1.4122,0.0,25.70593
28547,23.08379,84.96897,5.58043,0.0,24.28362
28548,22.72167,80.93333,0.50833,0.0,24.75567
28549,29.55833,46.88333,2.555,0.0,29.99683
28550,23.70678,76.0,1.47966,0.0,25.62729
28552,25.15669,66.02694,6.21793,0.0,26.25471
28555,24.15508,83.0682,1.57918,0.0,25.75115
28557,24.91167,98.0,1.765,0.0,26.55483
28559,27.34746,73.88136,3.53559,0.0,29.87051
28561,24.071,89.305,2.01185,0.0,25.926
28564,22.26817,89.69833,1.0935,0.0,23.80283
28565,29.68983,56.0678,1.45932,0.0,31.55458
28569,21.12649,100.0,5.82965,0.0,21.80193
28570,24.08721,59.68508,4.65197,0.0,25.6277
28572,21.825,98.0,1.94333,0.00167,23.38367
28573,23.8748,60.0648,4.7444,0.0,25.3528
28575,23.77898,62.35966,3.48593,0.0,25.36932
28576,24.594,68.15683,4.29323,0.0,26.2455
28578,29.74667,57.01667,3.35333,0.0,31.81333
28579,20.89508,88.60656,2.32459,0.0,22.18164
28580,23.70082,93.4423,1.71164,0.06295,25.55607
28583,21.07167,60.41667,1.75833,0.0,22.58667
28584,30.565,53.8,3.505,0.0,32.63133
28585,26.79138,99.12241,2.40172,0.0,31.14483
28586,20.85852,84.73115,1.78246,0.0,22.36426
28587,31.78121,51.05862,1.50291,0.0,34.21862
28588,27.22058,59.12212,5.66846,0.0,28.29673
28589,20.9,64.60125,1.92,0.0,22.36679
28590,20.89897,66.60086,1.27414,0.0,22.11448
28591,23.67655,85.60862,2.11207,0.0,25.45914
28592,24.0285,81.191,0.09717,1.30303,24.1215
28593,24.189,62.4495,3.3945,0.0,25.85517
28595,29.95167,50.95,2.49667,0.0,31.12583
28596,22.84183,89.35667,2.33933,0.0,24.46883
28597,22.495,86.65,1.57333,0.0,24.24917
28598,30.54667,51.95,3.935,0.0,32.2385
28599,27.73667,68.26667,2.63,0.0,29.886
28600,23.88167,83.68333,1.90667,0.0,25.72367
28601,24.60172,75.0,1.61897,0.0,26.61103
28602,19.57017,96.26552,1.1611,0.0,21.15569
28603,25.06067,70.74,4.84467,0.0,26.41333
28605,23.50541,94.50328,0.54034,0.0,25.71328
28606,28.8,70.5,3.50167,0.0,32.37983
28607,30.02161,39.89452,3.6239,0.0,29.74097
28608,26.37143,67.45968,2.89825,0.0,27.77286
28609,24.79351,85.40175,2.32398,0.0,26.45702
28610,22.07422,91.37031,3.255,0.0,23.24984
28611,18.12949,94.77288,0.64066,0.0,20.04237
28613,22.11607,55.53066,6.53807,0.0,22.96115
28615,26.33431,51.11745,2.50455,0.0,26.86549
28616,20.40983,88.30167,2.94467,0.0,21.44983
28617,23.43458,94.61864,0.84807,0.0,25.53627
28618,27.49509,70.36623,3.14736,0.0,29.76811
28620,21.17984,98.54426,1.89713,0.0,22.64475
28622,24.3345,47.90783,5.266,0.0,25.83217
28623,28.20847,63.42373,3.19153,0.0,30.18593
28626,23.67541,94.11475,1.20767,0.0,25.69852
28627,21.76333,81.00483,5.64628,0.0,22.65417
28628,23.04016,52.64607,3.15689,0.0,24.50344
28629,22.75321,100.0,2.73377,0.0,24.2717
28630,20.60967,79.33917,3.38733,0.00133,21.616
28631,26.17569,54.8919,2.40293,0.0,26.94948
28632,26.96542,65.19627,5.00322,30.5,28.40373
28633,22.24833,58.52567,1.4825,0.0,24.03133
28634,26.37233,69.05717,3.93267,36.11905,27.7405
28635,28.265,56.36667,1.75167,0.0,29.4215
28636,29.37,50.06667,3.39167,0.0,30.1735
28637,21.59833,98.0,1.4,0.0,23.296
28639,25.835,67.35,1.32833,0.0,27.22383
28640,26.23377,62.33262,4.51295,0.0,27.35852
28641,24.51066,78.06885,4.53046,0.0,26.03508
28643,23.88069,95.45517,1.1521,0.0,25.93621
28644,23.12883,98.28833,1.75133,0.78167,24.87517
28646,23.90255,50.09145,3.55836,0.0,25.50782
28650,23.52443,96.65574,1.57838,0.0,25.41443
28651,26.61311,82.19672,3.18197,0.0,29.02311
28652,23.03056,100.0,4.76111,0.0,24.31389
28653,28.64241,60.37052,1.03914,0.0,30.43121
28654,24.2025,88.37167,1.11987,0.0,26.32167
28657,27.79828,67.08448,2.33828,0.0,29.96517
28658,22.18738,52.37541,6.12192,0.0,23.05885
28660,23.31167,55.3,2.555,0.0,24.95033
28662,30.17508,42.91492,2.80335,0.0,30.27968
28663,23.49475,82.39322,0.46651,0.0,25.79254
28664,25.344,44.98691,2.70455,0.0,25.99382
28665,23.52462,100.0,5.37308,0.0,24.83846
28666,27.6486,78.68684,2.76135,0.0,31.03456
28669,29.79333,50.81667,3.39,0.0,30.873
28670,22.9,54.13333,2.37,0.0,24.517
28671,28.3793,54.08719,2.70544,0.0,29.47246
28672,32.55246,43.37705,3.95574,0.0,33.80492
28673,24.59508,74.27246,2.87754,0.00131,26.1941
28674,22.45085,74.22983,2.24119,0.0,24.04441
28676,28.72576,50.40492,2.7361,0.0,29.34593
28679,26.97407,72.92746,2.41339,0.0,29.06525
28680,24.06083,85.77,0.32867,0.0,24.37267
28681,24.83891,72.26818,2.754,0.0,26.45309
28684,27.927,53.535,5.654,0.0,28.681
28685,23.02608,81.56667,1.62333,0.0,24.85529
28686,29.1265,56.9625,3.16333,0.0,30.78733
28687,30.37833,49.63333,2.43333,0.0,31.56117
28688,28.86983,43.11136,1.56966,0.0,28.85458
28691,31.11923,50.67154,0.60154,0.0,32.94731
28692,21.76933,87.675,1.31933,0.0,23.551
28694,21.29466,96.16552,0.0,0.0,21.28552
28695,21.15237,98.19153,2.24324,0.0,22.51254
28697,29.74066,38.01262,2.2953,0.0,29.20574
28698,22.995,89.68333,1.41667,0.0,24.8695
28699,21.88867,87.19333,1.358,0.0,23.63467
28700,19.175,76.84054,1.01875,0.0,20.28804
28702,21.899,83.81667,2.01933,0.0,23.45433
28703,27.77386,55.70667,5.06474,0.0,28.70263
28705,23.8335,93.50667,0.89315,0.0,25.97717
28706,21.6841,90.13443,2.72636,0.0,23.00656
28707,21.37738,94.31803,1.19084,0.0,23.11721
28708,21.57855,69.19818,1.458,0.0,23.23273
28710,26.24,77.71131,2.17623,0.0,28.06016
28711,22.7439,96.82881,1.97949,0.08847,24.44339
28712,20.62869,63.45918,2.34508,0.0,21.93066
28713,29.10333,69.6,2.36167,0.0,32.88733
28714,24.51,72.41667,2.64,0.0,26.223
28715,21.64849,64.60547,1.5217,0.0,23.29981
28717,23.05415,73.52057,6.71264,0.0,24.14189
28718,22.8641,100.0,2.46836,0.0,24.45656
28719,30.515,51.56667,2.49,0.0,32.13217
28720,18.72593,79.2078,1.28932,0.0,20.12864
28721,25.79633,68.83867,2.13,0.0,27.00967
28722,23.38,81.2,2.45,0.0,24.84
28723,23.84217,90.12,1.72323,0.0,25.732
28724,28.16023,53.58535,5.36721,0.0,28.98791
28725,24.80667,73.65,1.34,0.0,26.89633
28726,21.26442,95.04231,3.18846,0.0,22.46481
28727,18.24767,95.31667,0.0,0.0,18.24533
28728,22.20966,85.52203,1.88186,0.0,23.81508
28729,22.23525,91.36885,0.38738,0.0,23.26541
28730,20.40918,67.11148,3.09131,0.0,21.45885
28731,27.915,62.81667,3.29167,0.0,29.619
28732,24.36333,96.55,2.26833,0.0,26.22367
28733,21.49583,95.92667,0.04417,0.63033,21.60883
28734,21.37052,93.64828,0.16828,0.0,21.99034
28736,25.90836,99.99818,3.62527,0.0,28.14727
28737,24.58667,78.2,1.38667,0.0,26.64583
28738,22.00224,91.01034,3.6569,0.0,23.27862
28739,23.086,85.995,0.95437,0.0,25.1385
28743,25.81667,61.26667,2.25667,0.0,26.7805
28744,23.65073,100.0,3.21073,0.0,25.24291
28745,21.25817,62.735,1.42937,0.0,22.91517
28746,32.23443,45.95082,4.11311,0.0,33.8441
28747,21.02228,100.0,6.3293,0.0,21.64439
28748,24.46724,76.68966,1.01552,0.0,26.60586
28749,25.01055,71.43109,3.37364,0.0,26.25255
28750,22.118,55.10383,7.34913,0.0,22.88367
28751,27.62586,91.31379,2.74241,0.0,32.74138
28753,24.866,74.79867,3.082,0.0,26.33933
28755,30.50359,46.155,1.53578,0.0,31.20125
28757,22.525,76.88333,1.68667,0.0,24.23467
28760,21.28103,61.15517,1.98276,0.0,22.74603
28762,20.46333,76.28333,2.73,0.0,21.56683
28765,19.79317,72.96767,1.31933,0.0,21.31583
28767,24.20033,73.12213,0.39,0.0,24.92557
28768,23.20825,56.75286,2.98079,0.0,24.76492
28771,24.87119,98.0339,1.77458,0.0,26.88864
28773,22.354,65.541,2.24483,0.0,23.91717
28774,22.70667,72.2405,2.406,0.0,24.28883
28775,28.4405,63.89133,2.17553,0.0,30.63717
28776,25.2725,69.83333,3.29667,0.0,26.5835
28778,22.39,69.95,1.24167,0.0,24.24883
28780,25.34627,100.0,4.82695,0.0,26.72356
28782,29.62333,48.15,3.04167,0.0,30.2375
28783,29.29,65.06667,3.74833,0.0,32.43633
28784,20.45836,67.73443,0.74138,0.0,22.42377
28785,27.56102,58.62712,2.47458,0.0,28.68441
28787,25.51,64.07797,5.49249,0.0,26.51492
28788,22.13167,70.88333,1.71833,0.0,23.8025
28789,22.9904,81.108,1.7492,0.0,24.759
28791,25.0755,87.46833,2.86423,0.0,26.59017
28794,26.17833,76.63333,2.15833,0.0,27.8405
28795,26.60074,99.90556,4.67963,0.0,30.43111
28797,22.66441,98.0,1.44576,0.0,24.47475
28798,22.49833,62.73333,2.59,0.0,24.019
28799,23.22034,90.25424,1.72881,0.0,25.02576
28800,28.68281,63.41035,2.01351,0.0,30.98509
28801,22.32224,100.0,4.5369,0.0,23.46448
28802,21.39305,99.19492,2.85542,1.24528,22.63034
28803,20.46717,94.74167,3.01027,0.0,21.50717
28804,18.93089,100.0,2.45143,0.25179,19.8675
28805,26.56817,74.21133,5.43712,0.0,28.41383
28806,29.87667,57.56667,5.105,0.0,32.14883
28807,29.91931,58.18569,3.30671,0.0,32.32914
28808,24.05066,80.60918,4.8883,0.0,25.53689
28809,25.91569,52.95328,3.70498,0.0,26.60517
28810,21.0665,80.148,6.94943,0.0,21.6415
28811,26.13593,83.99153,4.2481,0.0,28.10542
28813,22.07102,99.52203,2.80734,0.0,23.45237
28814,26.66172,75.58534,2.55207,0.0,28.68328
28815,27.72167,69.93733,2.5264,0.0,30.099
28816,26.0605,75.40567,2.43267,0.0,27.5825
28817,25.80633,100.0,6.466,0.0,27.80267
28818,30.215,61.03333,3.645,0.0,33.46917
28819,31.42912,31.93825,2.66614,0.0,30.4386
28820,21.825,98.0,0.89,0.0,23.78667
28821,22.68906,94.21698,2.57964,0.0,24.21962
28822,22.8675,73.06333,6.03935,0.0,23.98067
28824,25.41867,79.8345,5.19337,0.0,26.5825
28825,21.535,98.0,1.0,0.0,23.41217
28826,22.88593,98.02034,1.86556,0.0,24.58542
28827,25.46949,98.05085,4.81356,0.0,26.74424
28828,19.90533,71.90783,0.65555,0.0,21.82967
28829,22.48667,82.28833,1.66512,0.0,24.23183
28830,19.9925,85.045,2.9399,0.0,20.96917
28831,24.38367,67.13567,4.26912,0.0,25.87133
28832,22.34217,95.48,0.86293,0.0,24.329
28833,23.32,100.0,5.98263,0.0,24.58649
28834,22.49283,98.065,2.07322,0.0,24.09433
28835,21.0377,80.60623,3.16213,0.0,22.19607
28836,23.23492,89.15932,2.54492,0.0,24.87339
28838,22.89167,90.07167,0.58923,0.0,25.10117
28839,19.25869,100.0,2.17197,0.0,20.3377
28840,24.21085,90.16949,2.45344,0.0,26.00186
28841,28.045,47.58333,4.56,0.0,28.27433
28842,26.93918,80.80787,4.51567,0.0,29.65262
28843,22.71883,95.72,0.80485,0.0,24.825
28844,29.19016,44.55738,4.79672,0.0,29.27262
28845,20.08183,100.0,0.65517,0.0,21.79883
28846,23.65724,94.53793,3.60148,0.0,25.18138
28847,27.40492,77.57085,5.17047,0.0,30.37746
28848,23.004,93.41667,4.2262,0.0,24.32517
28849,22.57965,94.97719,0.86147,0.0,24.63684
28850,22.10259,91.39138,1.54517,0.0,23.81638
28851,20.789,100.0,0.53567,0.0,22.25933
28852,26.23852,100.0,0.19049,0.0,29.19803
28853,20.5325,100.0,2.27,0.0,21.78033
28854,24.96417,81.80933,4.59222,0.0,26.32333
28855,28.34847,65.18763,3.59169,0.0,30.63441
28856,29.97,62.0,3.85833,0.0,33.177
28857,24.23917,85.925,5.2007,0.0,25.73317
28858,23.36407,100.0,2.43222,0.0,25.03093
28859,18.73385,58.70019,2.41829,0.0,19.62865
28860,19.5539,70.94186,1.51917,0.0,20.93339
28862,26.57655,71.22018,2.5136,0.0,28.24236
28863,22.80136,97.87458,1.75183,0.0,24.5239
28864,23.58712,89.24576,3.68386,0.0,25.10695
28865,24.82417,55.86117,5.50867,0.0,26.28283
28866,25.75517,76.6645,4.28915,0.0,27.0905
28867,21.71432,100.0,1.52273,0.0,23.38614
28868,17.71567,83.83667,1.21963,0.0,19.06617
28869,28.05492,65.35542,1.28954,0.0,30.14508
28870,24.08386,94.05965,0.82551,0.0,26.24579
28871,27.61475,63.95361,3.38846,0.0,29.37131
28873,24.35038,65.06115,4.32846,0.0,25.94923
28874,25.76,74.06483,0.8721,0.0,27.12067
28875,24.33035,88.97193,2.86684,0.0,26.08912
28876,19.37667,100.0,2.39,0.0,20.41667
28877,31.70167,54.15,2.54167,0.0,34.81783
28878,26.59424,71.54068,3.19983,0.00712,28.28305
28879,26.77707,65.8719,1.90241,37.30769,28.1469
28881,22.23678,80.11814,5.09914,0.0,23.28695
28882,23.67036,90.59091,0.94931,0.0,25.77491
28883,22.59933,92.08667,2.06047,0.0,24.21367
28884,22.33617,69.28583,3.43533,0.0,23.659
28885,31.21887,51.03065,2.99148,0.0,33.21419
28888,31.38235,50.36431,1.65753,0.0,33.83824
28890,30.12667,60.66667,3.72167,0.0,33.21383
28891,28.93583,63.05117,3.28733,0.0,31.33933
28892,24.92069,81.48276,2.5569,0.0,26.63224
28894,23.9,88.38333,2.595,0.0,25.63067
28895,20.5385,100.0,1.87933,0.0,21.93083
28896,26.60367,78.771,5.68873,0.0,28.79033
28897,24.78667,98.0,2.05667,0.0,26.792
28898,29.91333,56.63333,5.20833,0.0,32.04117
28899,20.6441,97.81475,2.68082,34.71429,21.79295
28900,22.34817,64.36133,2.25063,0.0,23.892
28902,29.685,62.96667,3.75833,0.0,32.80433
28903,25.6635,36.15233,7.37212,0.0,25.95717
28905,30.96483,52.48431,1.37857,0.0,33.05517
28906,24.88898,87.07119,2.33475,0.0,26.55949
28907,27.606,61.75383,2.014,32.55814,29.06533
28908,23.40466,50.67741,6.42293,0.0,24.58569
28909,19.90933,100.0,4.09533,0.0,20.60317
28910,24.42016,100.0,6.29656,0.0,25.88311
28912,21.41783,99.69333,5.21023,0.0,22.26033
28913,26.53473,76.09764,3.16273,0.0,28.462
28914,27.28474,74.03544,2.1314,0.0,29.76947
28915,27.03517,73.30883,3.17533,0.0,29.2
28916,24.51167,100.0,0.525,0.0,25.73333
28917,22.80517,49.22138,4.91345,38.14815,24.00086
28918,20.44473,73.49109,3.09893,0.0,21.45473
28920,22.72783,77.157,3.95857,0.0,24.02767
28921,30.75333,40.86667,6.615,0.0,30.72567
28923,22.89656,71.29098,6.29651,0.0,23.99295
28924,29.82542,58.55932,3.73051,0.0,32.23305
28925,23.48,95.88667,2.662,0.0,25.1245
28926,24.901,74.4365,2.6921,0.0,26.417
28927,16.12604,100.0,2.16019,0.0,16.70698
28929,23.75533,56.49117,5.26155,0.0,25.137
28930,21.91333,91.06667,6.16167,0.0,22.76083
28931,24.944,100.0,6.87667,0.0,26.05622
28932,23.06644,99.89322,2.59644,0.0,24.6522
28933,23.81133,96.54,1.5038,0.0,25.77133
28935,23.99633,86.14667,2.96867,0.0,25.6765
28936,24.29426,58.36443,3.27716,0.0,25.94459
28937,31.08986,41.11594,6.36957,0.0,31.20406
28938,24.65707,86.46897,3.47455,0.0,26.41121
28939,22.803,93.995,0.77528,0.00183,24.9165
28940,20.24448,69.6031,2.43069,0.0,21.36828
28943,25.065,100.0,0.038,0.0,25.71683
28944,21.24153,90.5322,3.34478,0.0,22.35
28945,23.39885,48.25393,4.73118,0.0,24.75033
28946,30.585,56.31667,4.02333,0.0,33.17083
28947,24.31525,83.18164,2.6127,0.0,26.1123
28948,22.11017,94.08833,0.7384,0.0,24.2075
28949,25.5375,86.55357,3.55893,0.0,26.86696
28950,30.325,40.91667,6.60167,0.0,30.1895
